BoroName,the_geom,BoroCode,OBJECTID,BoroCD,CounDist,AssemDist,StSenDist,CongDist,SHELTER_ID,LOCATION,AT_BETWEEN,LONGITUDE,LATITUDE,FEMAFldz,FEMAFldT,HrcEvac
Manhattan,POINT (-73.97801155596171 40.78337772898959),1,2042,107,6,67,29,10,MN0264A,AMSTERDAM AV,W 79 ST,-73.978013,40.783386,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.97529855624809 40.78769172758508),1,2043,107,6,67,31,10,MN0267,W 86 ST,AMSTERDAM AV,-73.9753,40.7877,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.97006755811852 40.79424772611916),1,2044,107,7,69,30,10,MN0268,AMSTERDAM AV,W 96 ST,-73.970069,40.794256,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.96355855930119 40.802734724414776),1,2045,107,7,69,30,13,MN0269,W 110 ST,AMSTERDAM AV,-73.96356,40.802743,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.96079356000857 40.80696772366898),1,2046,109,7,69,30,10,MN0270,AMSTERDAM AV,W 116 ST,-73.96079499999999,40.806976,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.96137656006502 40.80658172376818),1,2047,109,7,69,30,10,MN0271,AMSTERDAM AV,W 116 ST,-73.961378,40.80659,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.96042956037567 40.807870723345125),1,2048,109,7,69,30,10,MN0272,AMSTERDAM AV,W 118 ST,-73.960431,40.807879,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.959786560089 40.808348722968404),1,2049,109,7,70,30,10,MN0273,AMSTERDAM AV,W 118 ST,-73.959788,40.808357,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.95952656109607 40.80910872343827),1,2050,109,7,69,30,10,MN0274,AMSTERDAM AV,W 120 ST,-73.959528,40.809117,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.95891956127866 40.809539722979146),1,2051,109,7,70,30,10,MN0275,AMSTERDAM AV,W 120 ST,-73.95892099999999,40.809548,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.95649256142636 40.81383172164593),1,2052,109,7,70,31,13,MN0276,W 125 ST,AMSTERDAM AV,-73.95649399999999,40.81384,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.95599856118591 40.81283172187331),1,2053,109,7,69,30,13,MN0277,W 125 ST,AMSTERDAM AV,-73.956,40.81284,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.95054856283815 40.820996720579906),1,2054,109,9,70,31,13,MN0279,AMSTERDAM AV,W 138 ST,-73.95055,40.821005,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.94884156331702 40.823741719817896),1,2055,109,7,71,30,13,MN0280,AMSTERDAM AV,W 143 ST,-73.94884300000001,40.82375,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.94791056348754 40.82501271929065),1,2056,109,7,71,31,13,MN0281,AMSTERDAM AV,W 145 ST,-73.947912,40.825021,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.94726056355054 40.82549371985117),1,2057,109,7,71,30,13,MN0282,AMSTERDAM AV,W 145 ST,-73.947262,40.825502,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.9478795630388 40.82523671978451),1,2058,109,7,71,31,13,MN0283,W 145 ST,AMSTERDAM AV,-73.94788100000001,40.825245,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.94283456497524 40.831996718226385),1,2059,112,7,71,31,13,MN0284,AMSTERDAM AV,W 156 ST,-73.942836,40.832005,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.94023856478228 40.83551371757713),1,2060,112,7,71,31,13,MN0285,AMSTERDAM AV,W 161 ST,-73.94024,40.835522,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.9308965670232 40.84830571472229),1,2061,112,10,72,31,13,MN0287,AMSTERDAM AV,W 181 ST,-73.930898,40.848314,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.93588256561584 40.85689471280367),1,2062,112,10,71,31,13,MN0288,FT WASHINGTON AV,W 190 ST,-73.935884,40.856903,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.93808156486644 40.8511467139111),1,2063,112,10,71,31,13,MN0289,FT WASHINGTON AV,W 181 ST,-73.93808299999999,40.851155,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.93849856449842 40.85062771432662),1,2064,112,10,71,31,13,MN0290,FT WASHINGTON AV,W 181 ST,-73.9385,40.850636,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.94042856422548 40.84587471563097),1,2065,112,10,71,31,13,MN0291,FT WASHINGTON AV,W 174 ST,-73.94043,40.845883,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.94324956349753 40.83994171642084),1,2066,112,7,71,31,13,MN0293,FT WASHINGTON AV,W 165 ST,-73.943251,40.83995,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.93401256670171 40.84913971465079),1,2067,112,10,72,31,13,MN0294,ST NICHOLAS AV,W 181 ST,-73.934014,40.849148,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.94284756487787 40.827495719354054),1,2068,109,9,71,30,13,MN0295,ST NICHOLAS AV,W 150 ST,-73.942849,40.827504,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.94804256374383 40.81732572153566),1,2069,109,9,70,30,13,MN0297,ST NICHOLAS AV,W 135 ST,-73.948044,40.817334,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.95206556304244 40.81043172249945),1,2070,110,9,70,30,13,MN0299,W 125 ST,ST NICHOLAS AV,-73.952067,40.81044,X,AREA OF MINIMAL FLOOD HAZARD,6.0
Manhattan,POINT (-73.95427656167337 40.81135472212593),1,2071,109,7,70,30,13,MN0301,W 125 ST,MORNINGSIDE AV,-73.954278,40.811363,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.93803456758668 40.81242372215328),1,2072,110,9,70,30,13,MN0305,5 AV,W 135 ST,-73.938036,40.812432,X,AREA OF MINIMAL FLOOD HAZARD,4.0
Manhattan,POINT (-73.94247556613836 40.806609723186476),1,2073,110,9,70,30,13,MN0306,W 125 ST,5 AV,-73.942477,40.806618,X,AREA OF MINIMAL FLOOD HAZARD,6.0
Manhattan,POINT (-73.94581456484927 40.80802372296618),1,2074,110,9,70,30,13,MN0307,W 125 ST,MALCOLM X BLVD,-73.94581600000001,40.808032,X,AREA OF MINIMAL FLOOD HAZARD,6.0
Manhattan,POINT (-73.93664856661873 40.820717720470356),1,2075,110,9,71,30,13,MN0310,W 145 ST,MALCOLM X BLVD,-73.93665,40.820726,X,AREA OF MINIMAL FLOOD HAZARD,3.0
Manhattan,POINT (-73.93944956643445 40.82167771990143),1,2076,110,9,71,30,13,MN0311,W 145 ST,ADAM CLAYTON POWELL BLVD,-73.939451,40.821686,X,AREA OF MINIMAL FLOOD HAZARD,5.0
Manhattan,POINT (-73.93948456578605 40.82141072042876),1,2077,110,9,71,30,13,MN0313,ADAM CLAYTON POWELL BLVD,W 145 ST,-73.939486,40.821419,X,AREA OF MINIMAL FLOOD HAZARD,5.0
Manhattan,POINT (-73.94406256554612 40.81511272142598),1,2078,110,9,70,30,13,MN0315,ADAM CLAYTON POWELL BLVD,W 135 ST,-73.944064,40.815121000000005,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.94331256504572 40.81551772110929),1,2079,110,9,70,30,13,MN0316,ADAM CLAYTON POWELL BLVD,W 135 ST,-73.943314,40.815526,X,AREA OF MINIMAL FLOOD HAZARD,5.0
Manhattan,POINT (-73.94837556426431 40.80923772234363),1,2080,110,9,70,30,13,MN0317,ADAM CLAYTON POWELL BLVD,W 125 ST,-73.94837700000001,40.809246,X,AREA OF MINIMAL FLOOD HAZARD,6.0
Manhattan,POINT (-73.9479675645057 40.80870472234449),1,2081,110,9,70,30,13,MN0318,W 125 ST,ADAM CLAYTON POWELL BLVD,-73.947969,40.808713,X,AREA OF MINIMAL FLOOD HAZARD,6.0
Manhattan,POINT (-73.94877856366544 40.809272722553104),1,2082,110,9,70,30,13,MN0319,W 125 ST,ADAM CLAYTON POWELL BLVD,-73.94878,40.809281,X,AREA OF MINIMAL FLOOD HAZARD,6.0
Manhattan,POINT (-73.95084956344198 40.809911722309344),1,2083,110,9,70,30,13,MN0320,W 125 ST,FREDERICK DOUGLASS BLVD,-73.950851,40.80992,X,AREA OF MINIMAL FLOOD HAZARD,6.0
Manhattan,POINT (-73.95157756248496 40.81044672257431),1,2084,110,9,70,30,13,MN0321,W 125 ST,FREDERICK DOUGLASS BLVD,-73.95157900000001,40.810455,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.94161756585778 40.82258971951756),1,2085,110,9,71,30,13,MN0323,W 145 ST,FREDERICK DOUGLASS BLVD,-73.94161899999999,40.822598,X,AREA OF MINIMAL FLOOD HAZARD,5.0
Manhattan,POINT (-73.91465157069076 40.87094470970766),1,2086,112,10,72,31,13,MN0324,BROADWAY,W 218 ST,-73.914653,40.870953,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.91624957026463 40.86972171007724),1,2087,112,10,72,31,13,MN0325,BROADWAY,W 215 ST,-73.916251,40.86973,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.92010356901528 40.867903709819956),1,2088,112,10,72,31,13,MN0326,BROADWAY,ISHAM ST,-73.920105,40.867912,X,AREA OF MINIMAL FLOOD HAZARD,5.0
Manhattan,POINT (-73.92185556964148 40.867570710138615),1,2089,112,10,72,31,13,MN0327,BROADWAY,W 207 ST,-73.92185699999999,40.867579,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.92352856877649 40.86697371071146),1,2090,112,10,72,31,13,MN0328,BROADWAY,W 204 ST,-73.92353,40.866982,X,AREA OF MINIMAL FLOOD HAZARD,6.0
Manhattan,POINT (-73.93574856625206 40.84994171466514),1,2091,112,10,72,31,13,MN0330,BROADWAY,W 181 ST,-73.93575,40.84995,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.93604356513353 40.84998171455457),1,2092,112,10,71,31,13,MN0331,BROADWAY,W 181 ST,-73.936045,40.849990000000005,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.94009456531656 40.84028071637829),1,2093,112,10,72,31,13,MN0332,BROADWAY,W 167 ST,-73.940096,40.840289,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.94620156389976 40.83258071848252),1,2094,109,7,71,31,13,MN0334,BROADWAY,W 155 ST,-73.946203,40.832589,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.95002756213354 40.826695719638906),1,2095,109,7,71,31,13,MN0335,BROADWAY,W 145 ST,-73.950029,40.826704,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.95196056181152 40.824032720255225),1,2096,109,7,70,30,13,MN0337,BROADWAY,W 141 ST,-73.951962,40.824040999999994,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.95310056127789 40.823122719799805),1,2097,109,7,70,31,13,MN0339,BROADWAY,W 140 ST,-73.953102,40.823131,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.95393856108892 40.82131172059052),1,2098,109,7,70,31,13,MN0340,BROADWAY BETWEEN HAMILTON & W 137 ST,BETWEEN HAMILTON & W 137 ST,-73.95394,40.82132,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.95639756099395 40.81861472108443),1,2099,109,7,70,31,13,MN0341,BROADWAY,W 133 ST,-73.956399,40.818622999999995,X,AREA OF MINIMAL FLOOD HAZARD,4.0
Manhattan,POINT (-73.95593356085118 40.81860872117759),1,2100,109,7,70,31,13,MN0342,BROADWAY,W 133 ST,-73.955935,40.818616999999996,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.9642765583588 40.81117772257154),1,2101,109,7,69,31,10,MN0343,RIVERSIDE DR,W 120 ST,-73.96427800000001,40.811186,X,AREA OF MINIMAL FLOOD HAZARD,5.0
Manhattan,POINT (-73.96384155923724 40.80776572388185),1,2102,109,7,69,30,10,MN0345,BROADWAY,W 116 ST,-73.96384300000001,40.807774,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.96428655874557 40.807807723149416),1,2103,109,7,69,30,10,MN0346,BROADWAY,W 116 ST,-73.964288,40.807815999999995,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.96518555939011 40.80657072351532),1,2104,109,7,69,31,10,MN0348,BROADWAY,W 114 ST,-73.965187,40.806579,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.96609655885855 40.80531272414202),1,2105,109,7,69,31,10,MN0350,BROADWAY,W 112 ST,-73.966098,40.805321,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.96614155819631 40.80381872468083),1,2106,107,7,69,31,10,MN0352,W 110 ST,BROADWAY,-73.966143,40.803827000000005,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.96726955892768 40.80306372473557),1,2107,107,7,69,31,10,MN0353,BROADWAY,W 108 ST,-73.967271,40.803072,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.96766855855084 40.8015397249398),1,2108,107,7,69,31,10,MN0354,BROADWAY,W 106 ST,-73.96767,40.801548,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.96811255801235 40.80106672461913),1,2109,107,6,69,30,10,MN0355,BROADWAY,W 106 ST,-73.968114,40.801075,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.96852055767162 40.79959172545732),1,2110,107,6,69,31,10,MN0356,BROADWAY,W 104 ST,-73.968522,40.7996,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.9693615582731 40.798304725129505),1,2111,107,6,69,31,10,MN0357,BROADWAY,W 102 ST,-73.969363,40.798313,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.96914555768542 40.79795572576382),1,2112,107,7,69,30,10,MN0358,BROADWAY,W 101 ST,-73.96914699999999,40.797964,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.97029555816808 40.797015726197316),1,2113,107,6,69,31,10,MN0359,BROADWAY,W 100 ST,-73.970297,40.797024,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.9740215568224 40.791927726933494),1,2114,107,6,67,31,10,MN0362,BROADWAY,W 92 ST,-73.974023,40.791936,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.9737515575988 40.79163672669826),1,2115,107,6,67,30,10,MN0363,BROADWAY,W 91 ST,-73.973753,40.791645,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.97497755635213 40.790646727136476),1,2116,107,6,67,31,10,MN0364,BROADWAY,W 90 ST,-73.974979,40.790655,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.97583855658276 40.78946472734737),1,2117,107,6,67,31,10,MN0365,BROADWAY,W 88 ST,-73.97584,40.789473,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.97511455704657 40.78976172771122),1,2118,107,6,67,31,10,MN0366,BROADWAY,W 88 ST,-73.975116,40.789770000000004,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.97602955672153 40.788553727917),1,2119,107,6,67,31,10,MN0367,BROADWAY,W 86 ST,-73.976031,40.788562,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.97688355592017 40.78815172788841),1,2120,107,6,67,31,10,MN0368,BROADWAY,W 86 ST,-73.976885,40.78816,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.97798255579323 40.78685272821358),1,2121,107,6,67,31,10,MN0371,BROADWAY,W 84 ST,-73.97798399999999,40.786861,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.97816955570059 40.78596472831402),1,2122,107,6,67,31,10,MN0372,BROADWAY,W 82 ST,-73.978171,40.785973,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.97958755569238 40.78405372911172),1,2123,107,6,67,29,10,MN0373,BROADWAY,W 79 ST,-73.979589,40.784062,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.98036755523346 40.7836547290634),1,2124,107,6,67,29,10,MN0374,BROADWAY,W 79 ST,-73.980369,40.783663,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.98035955579998 40.78388472838299),1,2125,107,6,67,29,10,MN0375,W 79 ST,BROADWAY,-73.980361,40.783893,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.98050455570935 40.78265872916276),1,2126,107,6,67,29,10,MN0377,BROADWAY,W 77 ST,-73.980506,40.782667,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.98133455491548 40.78156372954987),1,2127,107,6,67,29,10,MN0378,BROADWAY,W 76 ST,-73.981336,40.781572,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.98103155581205 40.78124972912856),1,2128,107,6,67,29,10,MN0379,BROADWAY,W 75 ST,-73.981033,40.781258,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.98178155558902 40.78010872963586),1,2129,107,6,67,29,10,MN0380,BROADWAY,W 74 ST,-73.981783,40.780117,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.98247455510501 40.77906772978009),1,2130,107,6,67,29,10,MN0382,W 72 ST,BROADWAY,-73.982476,40.779076,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.98231355495355 40.77685773034264),1,2131,107,6,67,27,10,MN0384,BROADWAY,W 70 ST,-73.982315,40.776866,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.98191555501958 40.77655373008423),1,2132,107,6,67,27,10,MN0385,BROADWAY,W 69 ST,-73.98191700000001,40.776562,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.98726255309492 40.776208730584514),1,2133,107,6,67,27,10,MN0389,WEST END AV,W 66 ST,-73.987264,40.776216999999995,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.98238355597468 40.771961731027545),1,2134,107,6,75,27,10,MN0392,BROADWAY,W 64 ST,-73.982385,40.77197,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.98231355572837 40.76950473141093),1,2135,107,3,67,27,10,MN0395,BROADWAY,W 61 ST,-73.982315,40.769513,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.981905555829 40.76948773139093),1,2136,107,3,75,27,10,MN0396,BROADWAY,W 61 ST,-73.98190699999999,40.769496000000004,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.9822775584932 40.73130873904974),1,2137,106,4,74,27,12,MN0403,E 14 ST,1 AV,-73.982279,40.731317,X,AREA OF MINIMAL FLOOD HAZARD,4.0
Manhattan,POINT (-73.97825855940377 40.72960173900966),1,2138,106,4,74,27,12,MN0404,14 ST BETWEEN AVE B & AVE A,BETWEEN AVE B & AVE A,-73.97825999999999,40.72961,X,AREA OF MINIMAL FLOOD HAZARD,3.0
Manhattan,POINT (-73.97836355890064 40.72946573966711),1,2139,103,2,74,27,12,MN0404A,E 14 ST,AV B,-73.978365,40.729473999999996,X,AREA OF MINIMAL FLOOD HAZARD,3.0
Manhattan,POINT (-73.94879956534494 40.78568472740369),1,2140,111,5,68,29,12,MN0405,3 AV,E 96 ST,-73.948801,40.785693,X,AREA OF MINIMAL FLOOD HAZARD,4.0
Manhattan,POINT (-74.00653055058058 40.731521739724),1,2141,102,3,66,27,10,MN0408,HUDSON ST,BARROW ST,-74.00653199999999,40.73153,X,AREA OF MINIMAL FLOOD HAZARD,4.0
Manhattan,POINT (-73.94754456611332 40.78741372689898),1,2142,111,8,68,29,13,MN0409,3 AV,E 99 ST,-73.947546,40.787422,X,AREA OF MINIMAL FLOOD HAZARD,4.0
Manhattan,POINT (-73.97469456018874 40.73305373832047),1,2143,106,4,74,27,12,MN0410,AV C,E 20 ST,-73.974696,40.733062,AE,,1.0
Manhattan,POINT (-74.00322555166936 40.7271147403035),1,2144,102,3,66,26,10,MN0606,6 AV,PRINCE ST,-74.003227,40.727123,X,AREA OF MINIMAL FLOOD HAZARD,5.0
Manhattan,POINT (-74.00874954977503 40.733311739768),1,2145,102,3,66,27,10,MN0612,W 10 ST,WASHINGTON ST,-74.008751,40.73332,X,AREA OF MINIMAL FLOOD HAZARD,1.0
Manhattan,POINT (-74.00623755055821 40.73333073915999),1,2146,102,3,66,27,10,MN0618,HUDSON ST,CHRISTOPHER ST,-74.00623900000001,40.733339,X,AREA OF MINIMAL FLOOD HAZARD,5.0
Manhattan,POINT (-73.9763355599732 40.727292740067064),1,2147,103,2,74,27,7,MN0627,AV C,E 12 ST,-73.976337,40.727301000000004,AE,,1.0
Manhattan,POINT (-73.98214855823363 40.731241739312075),1,2148,106,4,74,27,12,MN0630,14 ST BETWEEN AVE A & 1ST AV,BETWEEN AVE A & 1ST AV,-73.98215,40.73125,X,AREA OF MINIMAL FLOOD HAZARD,4.0
Manhattan,POINT (-73.98410255767786 40.725084740425125),1,2149,103,2,74,27,12,MN0634,AV A,E 5 ST,-73.984104,40.725093,X,AREA OF MINIMAL FLOOD HAZARD,4.0
Manhattan,POINT (-73.98958155689388 40.712585743001696),1,2150,103,1,65,26,7,MN0640,MADISON ST,RUTGERS ST,-73.989583,40.712594,X,AREA OF MINIMAL FLOOD HAZARD,3.0
Manhattan,POINT (-73.98293955796008 40.72703873973943),1,2151,103,2,74,27,12,MN0646,AV A,E 9 ST,-73.982941,40.727047,X,AREA OF MINIMAL FLOOD HAZARD,5.0
Manhattan,POINT (-73.97705655959858 40.7262957398513),1,2152,103,2,74,27,12,MN0654,AV C,E 11 ST,-73.977058,40.726304,AE,,1.0
Manhattan,POINT (-73.98273955839194 40.726964740331915),1,2153,103,2,74,27,12,MN0655,AV A,ST MARKS PL,-73.982741,40.726973,X,AREA OF MINIMAL FLOOD HAZARD,4.0
Manhattan,POINT (-73.98074955994556 40.713344742992795),1,2154,103,2,65,26,7,MN0658,JACKSON ST,MADISON ST,-73.980751,40.713353000000005,X,AREA OF MINIMAL FLOOD HAZARD,4.0
Manhattan,POINT (-74.00569954937633 40.745380737451825),1,2155,104,3,75,27,10,MN0666,10 AV,W 19 ST,-74.005701,40.745389,X,AREA OF MINIMAL FLOOD HAZARD,2.0
Manhattan,POINT (-73.98732755374348 40.770595731318046),1,2156,107,3,67,27,10,MN0696,AMSTERDAM AV,W 59 ST,-73.987329,40.770604,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.99125055509631 40.73943773791545),1,2157,105,3,75,28,12,MN0697,5 AV,W 20 ST,-73.991252,40.739446,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.98988955493542 40.741308737265314),1,2158,105,3,75,28,12,MN0698,5 AV,W 23 ST,-73.989891,40.741316999999995,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.98711155615932 40.745115736201704),1,2159,105,4,75,28,12,MN0700,5 AV,W 29 ST,-73.987113,40.745124,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.98536855563893 40.74751673563096),1,2160,105,4,75,27,12,MN0703A,5 AV,W 33 ST,-73.98536999999999,40.747525,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.99365255327176 40.74707273628693),1,2161,105,3,75,27,12,MN0704,7 AV,W 28 ST,-73.993654,40.747081,X,AREA OF MINIMAL FLOOD HAZARD,6.0
Manhattan,POINT (-73.99524455273043 40.743802736927165),1,2162,104,3,75,27,12,MN0742,W 23 ST,7 AV,-73.995246,40.743811,X,AREA OF MINIMAL FLOOD HAZARD,6.0
Manhattan,POINT (-73.99885855201221 40.74553973658163),1,2163,104,3,75,27,10,MN0743,W 23 ST,8 AV,-73.99886,40.745548,X,AREA OF MINIMAL FLOOD HAZARD,4.0
Manhattan,POINT (-73.98093055768905 40.74678773611565),1,2164,105,2,75,28,12,MN0744,E 34 ST,PARK AV,-73.980932,40.746796,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.97473055999347 40.72991873896915),1,2165,106,4,74,27,12,MN0758,AV C,E 16 ST,-73.97473199999999,40.729927,AE,,1.0
Manhattan,POINT (-73.97561856072907 40.72870473952836),1,2166,106,4,74,27,12,MN0759,AV C,E 14 ST,-73.97561999999999,40.728713,AE,,1.0
Manhattan,POINT (-73.98417955437891 40.77955972984809),1,2167,107,6,67,29,10,MN0763,W 72 ST,WEST END AV,-73.984181,40.779568,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.9847475539734 40.77962672993774),1,2168,107,6,67,29,10,MN0764,WEST END AV,W 72 ST,-73.984749,40.779635,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.98730555342834 40.77510673089966),1,2169,107,6,67,31,10,MN0766,W 65 ST,WEST END AV,-73.987307,40.775115,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.98449255423814 40.773891730942196),1,2170,107,6,67,27,10,MN0767,W 65 ST,AMSTERDAM AV,-73.984494,40.7739,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.96220555975982 40.80034972501266),1,2171,107,7,69,30,13,MN0770,COLUMBUS AV,W 108 ST,-73.96220699999999,40.800358,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.9725095577818 40.78621872823292),1,2172,107,6,69,29,10,MN0775,COLUMBUS AV,W 86 ST,-73.972511,40.786227000000004,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.97500055741973 40.78280572889142),1,2173,107,6,69,29,10,MN0776,COLUMBUS AV,W 80 ST,-73.975002,40.782814,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.9791355558267 40.77713773045288),1,2174,107,6,67,27,10,MN0778,COLUMBUS AV,W 72 ST,-73.979137,40.777146,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.97990555578473 40.780767729273045),1,2175,107,6,67,29,10,MN0781,AMSTERDAM AV,W 75 ST,-73.979907,40.780776,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.97708555681228 40.784643728361665),1,2176,107,6,69,29,10,MN0781A,AMSTERDAM AV,W 81 ST,-73.977087,40.784652,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.97615755706629 40.785912728214),1,2177,107,6,69,29,10,MN0783,AMSTERDAM AV,W 83 ST,-73.976159,40.785921,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.97150555755204 40.79228972694322),1,2178,107,6,69,30,10,MN0786,AMSTERDAM AV,W 93 ST,-73.97150699999999,40.792297999999995,X,AREA OF MINIMAL FLOOD HAZARD,
Manhattan,POINT (-73.96913455876089 40.79553072579531),1,2179,107,7,69,30,10,MN0787,AMSTERDAM AV,W 98 ST,-73.96913599999999,40.795539,X,AREA OF MINIMAL FLOOD HAZARD,
